time,edge_id,vehicle_count
20.0,-300077497#8,1
20.0,-35274074#2,1
20.0,-49073264#1,2
20.0,-593849724,2
20.0,1068234498#0,1
20.0,1068234499#0,5
20.0,182334378#0,1
20.0,196961377#3,1
20.0,198001764#0,1
20.0,241518668#0,1
20.0,260881642#0,1
20.0,268564473#0,1
20.0,288878927,1
20.0,300077497#0,2
20.0,336063376#0,1
20.0,360843888,2
20.0,48794887#0,1
20.0,48794890,6
20.0,49073247#0,4
20.0,49695733#2,1
20.0,49695736#0,4
20.0,506322844#0,3
20.0,506322846#2,1
20.0,506322848#0,2
20.0,506322851#0,5
20.0,51362429#0,2
20.0,51362431,1
20.0,593844221#0,1
20.0,593847702#3,1
20.0,593847703#0,2
20.0,593849724,1
20.0,593852345#0,1
20.0,906806086#0,1
20.0,910567294,1
20.0,:2013717680_0,1
20.0,:655375233_0,1
20.0,:655375238_1,1
20.0,:cluster_3431431575_4777363357_655375231_6982059025_3,1
20.0,:cluster_623980090_623980094_1,1
40.0,-300077497#5,2
40.0,-49073264#1,4
40.0,-593849724,1
40.0,1068234498#0,1
40.0,1068234499#0,11
40.0,182334378#0,1
40.0,196961377#3,3
40.0,241518668#0,5
40.0,244450512#4,2
40.0,244450512#5,1
40.0,263217603#0,1
40.0,263217604#0,3
40.0,268564473#0,2
40.0,288878926#0,1
40.0,300077497#0,3
40.0,35274074#0,1
40.0,360843888,1
40.0,48794887#0,1
40.0,48794890,12
40.0,49073247#0,6
40.0,49073264#0,1
40.0,49073274,1
40.0,49695733#2,2
40.0,49695736#0,3
40.0,506322844#0,3
40.0,506322846#2,2
40.0,506322848#0,5
40.0,506322851#0,5
40.0,51362429#0,3
40.0,51362430,1
40.0,51362431,2
40.0,593844221#0,1
40.0,593847702#3,3
40.0,593847703#0,5
40.0,593852345#0,2
40.0,906806086#0,1
40.0,910567294,1
40.0,:2081945236_3,1
40.0,:622618230_1,1
40.0,:655375233_0,1
40.0,:655375238_2,1
40.0,:655375238_7,1
40.0,:cluster_2528018119_655375236_26,1
40.0,:cluster_5372642442_631668976_631668981_631669076_17,1
40.0,:cluster_623980090_623980094_1,1
60.0,-182336886,1
60.0,-300077497#5,4
60.0,-35274074#2,1
60.0,-49073264#1,7
60.0,-593849724,1
60.0,1068234499#0,7
60.0,182334378#0,8
60.0,182336887#2,1
60.0,196961215#0,1
60.0,196961377#3,3
60.0,196961378#1,1
60.0,241518668#0,4
60.0,244450512#4,2
60.0,261898534,1
60.0,263217603#0,1
60.0,263217604#0,7
60.0,268564473#0,1
60.0,288135628#0,1
60.0,288878926#0,3
60.0,300077497#0,4
60.0,336063376#0,2
60.0,360843888,1
60.0,484988951#0,1
60.0,48794887#0,1
60.0,48794890,17
60.0,49073247#0,3
60.0,49073264#0,1
60.0,49695733#2,1
60.0,49695736#0,2
60.0,506322844#0,2
60.0,506322846#0,2
60.0,506322846#2,1
60.0,506322848#0,2
60.0,506322851#0,6
60.0,51362429#0,4
60.0,51362431,3
60.0,593844221#0,1
60.0,593847702#3,4
60.0,593847703#0,9
60.0,593849718#0,3
60.0,593849724,1
60.0,906806086#0,3
60.0,910567294,1
60.0,:619136999_5,1
60.0,:655375233_0,1
60.0,:655375239_3,1
60.0,:655375336_10,1
60.0,:655375336_14,1
60.0,:cluster_2528018119_655375236_7,1
60.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
60.0,:cluster_623980090_623980094_12,1
60.0,:cluster_623980147_623980152_14,1
80.0,-182336886,1
80.0,-186602412#3,1
80.0,-300077497#5,4
80.0,-35274074#2,1
80.0,-49073264#1,9
80.0,-593849724,1
80.0,1068234498#0,1
80.0,1068234499#0,4
80.0,1334904386#0,3
80.0,182334378#0,8
80.0,182334379#0,1
80.0,196961215#2,1
80.0,196961378#1,1
80.0,198001764#0,1
80.0,232003903#0,1
80.0,244450512#4,1
80.0,263217603#0,1
80.0,263217604#0,9
80.0,288135628#0,1
80.0,288878926#0,2
80.0,300077497#0,1
80.0,300077497#6,1
80.0,336063376#0,1
80.0,35274074#0,1
80.0,484988951#0,1
80.0,48794887#0,1
80.0,48794890,23
80.0,49073247#0,4
80.0,49695733#2,1
80.0,49695736#0,1
80.0,506322844#0,6
80.0,506322846#0,1
80.0,506322846#2,1
80.0,506322848#0,3
80.0,506322851#0,4
80.0,51289045#1,1
80.0,51289045#3,1
80.0,51362359#0,1
80.0,51362429#0,1
80.0,51362431,4
80.0,593844221#0,1
80.0,593847702#3,5
80.0,593847703#0,13
80.0,593849718#0,3
80.0,593849724,1
80.0,593852346,1
80.0,906806086#0,6
80.0,910567294,1
80.0,:1926948273_1,1
80.0,:2664674480_1,1
80.0,:622618108_1,1
80.0,:622618144_4,1
80.0,:622618197_6,1
80.0,:655375232_1,1
80.0,:655375233_0,1
80.0,:655375238_2,1
80.0,:655375245_1,1
80.0,:655375336_10,1
80.0,:655375336_14,1
80.0,:cluster_2038168688_655375573_19,1
80.0,:cluster_2528018119_655375236_7,2
80.0,:cluster_2664674491_655375287_655375288_1,2
80.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_14,1
80.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
80.0,:cluster_5372642442_631668976_631668981_631669076_17,1
80.0,:cluster_623980147_623980152_3,1
100.0,-300077497#5,6
100.0,-49073264#1,10
100.0,1068234498#0,1
100.0,1068234499#0,5
100.0,1334904386#0,5
100.0,182334378#0,7
100.0,182334379#0,1
100.0,196961215#2,1
100.0,196961377#3,2
100.0,196961378#1,1
100.0,241518668#0,1
100.0,260881641,1
100.0,260881642#0,1
100.0,263217603#0,1
100.0,263217604#0,12
100.0,288878926#0,4
100.0,288878927,1
100.0,300077497#0,1
100.0,300077497#6,1
100.0,35274074#0,1
100.0,360843888,2
100.0,48794887#0,1
100.0,48794890,29
100.0,49073247#0,6
100.0,49695733#2,2
100.0,49695736#0,1
100.0,506322844#0,3
100.0,506322846#2,4
100.0,506322848#0,3
100.0,506322851#0,6
100.0,51289045#1,1
100.0,51289045#3,2
100.0,51362430,1
100.0,51362431,5
100.0,593844221#0,1
100.0,593847703#0,16
100.0,593847705,1
100.0,593849724,2
100.0,593852345#0,1
100.0,593852346,3
100.0,906806086#0,7
100.0,910567294,1
100.0,:1926948273_1,1
100.0,:619136999_0,1
100.0,:622618112_2,1
100.0,:622618197_5,1
100.0,:622618230_5,1
100.0,:655375238_3,1
100.0,:655375336_10,1
100.0,:cluster_2528018119_655375236_1,1
100.0,:cluster_2528018119_655375236_7,1
100.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_14,2
100.0,:cluster_3431431575_4777363357_655375231_6982059025_10,1
100.0,:cluster_5372642442_631668976_631668981_631669076_22,1
100.0,:cluster_9383263990_9383263991_9383263992_9383263993_3,1
120.0,-300077497#5,6
120.0,-49073264#1,11
120.0,-593849724,1
120.0,1068234498#0,1
120.0,1068234499#0,11
120.0,1334904386#0,5
120.0,182334378#0,3
120.0,182334379#0,3
120.0,196961215#0,1
120.0,196961377#3,9
120.0,196961378#1,1
120.0,198001764#0,1
120.0,232003903#0,2
120.0,241518668#0,3
120.0,244450512#4,1
120.0,260881641,1
120.0,263217603#0,1
120.0,263217604#0,17
120.0,268564473#0,2
120.0,288135626#0,2
120.0,288135628#0,2
120.0,288878926#0,5
120.0,300077497#0,8
120.0,300077497#6,3
120.0,336063376#0,1
120.0,360843888,1
120.0,484988951#0,1
120.0,48794887#0,1
120.0,48794890,35
120.0,49073247#0,4
120.0,49695733#2,1
120.0,49695736#0,1
120.0,506322844#0,2
120.0,506322848#0,3
120.0,506322851#0,5
120.0,51289045#3,3
120.0,51362431,6
120.0,593847703#0,8
120.0,593849711#0,1
120.0,593849724,6
120.0,593852346,1
120.0,906806086#0,8
120.0,910567294,2
120.0,:3208478128_0,1
120.0,:622618230_0,1
120.0,:655375233_0,4
120.0,:655375239_3,1
120.0,:655375336_29,1
120.0,:655375336_32,1
120.0,:655375336_34,1
120.0,:cluster_2528018119_655375236_1,2
120.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
120.0,:cluster_5372642442_631668976_631668981_631669076_17,1
120.0,:cluster_5372642442_631668976_631668981_631669076_28,1
140.0,-186602412#3,1
140.0,-300077497#5,6
140.0,-300077497#8,1
140.0,-35274074#2,1
140.0,-49073264#1,5
140.0,-593849724,2
140.0,-E0,2
140.0,1068234499#0,16
140.0,1068440004#1,1
140.0,1334904386#0,5
140.0,182334378#0,3
140.0,182334379#0,1
140.0,196961215#0,1
140.0,196961215#2,1
140.0,196961377#3,11
140.0,196961378#1,1
140.0,232003903#0,2
140.0,238526531#0,2
140.0,241518668#0,1
140.0,263217603#0,1
140.0,263217604#0,20
140.0,268564473#0,1
140.0,288878926#0,5
140.0,288878927,1
140.0,300077497#0,12
140.0,300077497#6,3
140.0,314800955,1
140.0,336063376#0,1
140.0,35274074#0,3
140.0,360843888,3
140.0,484988951#0,1
140.0,48794887#0,1
140.0,48794890,38
140.0,49073247#0,6
140.0,49073272#1,1
140.0,49695733#2,1
140.0,49695736#0,5
140.0,506322844#0,3
140.0,506322846#0,2
140.0,506322846#2,2
140.0,506322848#0,6
140.0,506322851#0,5
140.0,51362429#0,1
140.0,51362431,7
140.0,593844221#0,1
140.0,593847702#3,1
140.0,593847703#0,3
140.0,593849711#0,1
140.0,593849724,6
140.0,593852345#0,1
140.0,593852346,1
140.0,906806086#0,9
140.0,910567294,1
140.0,:2081945236_3,1
140.0,:622618015_0,1
140.0,:622618108_1,1
140.0,:622618144_3,1
140.0,:655375233_0,2
140.0,:655375238_1,1
140.0,:655375336_29,1
140.0,:655375336_48,1
140.0,:cluster_2038168688_655375573_19,1
140.0,:cluster_2528018119_655375236_1,2
140.0,:cluster_623980090_623980094_6,1
160.0,-182336886,1
160.0,-300077497#5,6
160.0,-35274074#2,2
160.0,-49073264#1,5
160.0,-E0,3
160.0,1068234499#0,16
160.0,182334378#0,3
160.0,182334379#0,1
160.0,182336887#2,1
160.0,196961215#2,2
160.0,196961377#3,11
160.0,232003903#0,2
160.0,238526531#0,1
160.0,241518668#0,4
160.0,244450512#1,1
160.0,244450512#4,3
160.0,244450512#5,1
160.0,261898534,1
160.0,263217603#0,1
160.0,263217604#0,21
160.0,268564473#0,1
160.0,288135628#0,2
160.0,288878926#0,7
160.0,288878927,1
160.0,300077497#0,14
160.0,300077497#6,2
160.0,35274074#0,5
160.0,360843888,2
160.0,48794887#0,1
160.0,48794890,38
160.0,49073247#0,10
160.0,49073272#0,1
160.0,49073272#3,1
160.0,49695733#2,2
160.0,49695736#0,12
160.0,506322844#0,6
160.0,506322846#0,2
160.0,506322846#2,1
160.0,506322848#0,5
160.0,506322851#0,4
160.0,51362359#0,1
160.0,51362429#0,3
160.0,51362431,8
160.0,593847702#3,5
160.0,593847703#0,2
160.0,593847705,1
160.0,593849711#2,1
160.0,593849724,6
160.0,593852345#0,5
160.0,593852346,2
160.0,906806086#0,10
160.0,910567294,1
160.0,:622618015_0,1
160.0,:622618230_0,1
160.0,:655375233_9,2
160.0,:655375238_7,1
160.0,:655375239_0,1
160.0,:655375336_29,2
160.0,:cluster_2528018119_655375236_14,1
160.0,:cluster_623980090_623980094_6,1
180.0,-182336886,1
180.0,-35274074#2,1
180.0,-49073264#1,3
180.0,-593849724,1
180.0,-E0,3
180.0,1068234498#0,1
180.0,1068234499#0,16
180.0,1068440004#1,1
180.0,182334378#0,9
180.0,182334379#0,1
180.0,196961215#0,1
180.0,196961215#2,1
180.0,196961377#3,11
180.0,198001764#0,1
180.0,232003903#0,2
180.0,238526531#0,1
180.0,241518668#0,1
180.0,261898534,1
180.0,263217603#0,1
180.0,263217604#0,25
180.0,268564473#0,1
180.0,288878926#0,6
180.0,288878927,2
180.0,300077497#0,11
180.0,300077497#6,2
180.0,314800955,1
180.0,336063376#0,1
180.0,35274074#0,8
180.0,360843888,3
180.0,48794887#0,1
180.0,48794890,38
180.0,49073247#0,10
180.0,49073272#1,1
180.0,49073272#4,1
180.0,49695733#2,1
180.0,49695736#0,17
180.0,506322842#0,1
180.0,506322844#0,4
180.0,506322846#0,2
180.0,506322846#2,4
180.0,506322848#0,6
180.0,506322851#0,4
180.0,51362429#0,4
180.0,51362431,9
180.0,593844221#0,1
180.0,593847702#0,1
180.0,593847702#3,5
180.0,593847703#0,5
180.0,593849711#2,1
180.0,593849724,6
180.0,593852345#0,4
180.0,593852346,2
